sep=,
DisplayName,Caliber,HandSlot,MagazineSize,Damage,AvailableComponents,1,2,3,4,5,6,7,8,9,ComponentSlots____,Cost,ReloadAP,AvailableAttacks____,ShootAP,Comment,RepairCost,PenetrationClass,Entity,OverwatchAngle,ScrapParts,WeaponRange,RestockWeight,group,id,Icon,object_class,Reliability,DisplayNamePlural,LargeItem,DisplayName____,mod,ObjDamageMod,CategoryPair,UnitStat,CanAppearStandard,HolsterSlot,Noise,CritChanceScaled,PointBlankBonus,DisplayNamePlural____,AimAccuracy,CanAppearInShop,AdditionalHint____,Description____,MaxStock,Tier,AdditionalHint,Description,Valuable,10,11,12,13,Condition,fxClass,ItemType,comment,Color,14,15,Cumbersome,colorStyle,rat_barrel_len,placeholder_recoil,SubIcon,burst_recoil_delta,auto_recoil_delta,recoil_mechanism,Rat_cycling,is_vanilla_firearm,PBbonus_base,weigth_held_mul,wep_base_snapshot_mul,wep_base_hip_mul,long_recoil_delta,rat_weigth,wep_base_recoil_mul,APStance,Rat_swap_ap,CritChance,msg_reactions____,MaxMishapChance,MinMishapChance,PreparedAttackType,locked,BackfireDamage,BackfireRange,AttackAP,BombardRadius,CanAppearUsed,ModifyRightHandGrip,BuckshotConeAngle,BuckshotFalloffStart,BuckshotFalloffDamage,IgnoreCoverReduction
,762WP,TwoHanded,10,29,"{SKS_Barrel_def_1, SKS_Barrel_ext_1}","{DefaultComponent = SKS_Bay_fld_1, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Scope, DefaultComponent = ToG_Rail_Block}","{CanBeEmpty = true, SlotType = Rail_Mount}","{Modifiable = false, SlotType = Mount}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = SKS_Barrel_def_1, SlotType = Barrel}",,,,{},1049,3000,"{SingleShot, CancelShot}",8000,,,2,SKS,360,14,32,,Firearm - Rifle,SKS_1,Mod/KKh3Yhf/Images/SKS_icon.png,SniperRifle,50,,1,"{748358438214, SKS}",KKh3Yhf,,,Marksmanship,,Shoulder,30,0,,"{520908982904, SKSs}",3,,"{337011770724, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Decreased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Very noisy
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Rifle with Burst firing mode}","{335017839956, <style PerkststsBold ><scale 850>The SKS is a semi-automatic rifle designed by Soviet small arms designer Sergei Gavrilovich Simonov in 1945.<newline><newline>As the SKS lacked select-fire capability and its magazine was limited to ten rounds, it was rendered obsolete in the Soviet Armed Forces by the introduction of the AK-47 in the 1950s. Nevertheless, SKS carbines continued to see service with the Soviet Border Troops, Internal Troops, and second-line and reserve army units for decades.<newline><newline>Beginning in the 1960s, vast quantities of obsolete and redundant SKS carbines from military reserve stocks were donated by the Soviet Union and China to left-wing guerrilla movements around the world. The increasing ubiquity of the SKS altered the dynamics of asymmetric warfare in developing nations and colonial territories, where most guerrillas had previously been armed with bolt-action rifles<newline><newline>Since 1988, millions have also been sold on the civilian market in North America, where they remain popular as hunting and sporting rifles.<newline><newline><style MMOptionEntry>Made in Russia <image UI/Icons/Flags/f_russia.dds 1600>}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Both,,,,,,,,,,,
,762NATO,TwoHanded,5,39,"{SSG69_Mag_def_1, SSG69_Mag_ext_1}","{CanBeEmpty = true, SlotType = Scope}","{DefaultComponent = SSG69_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = SSG69_Mag_def_1, SlotType = Magazine}",,,,,,{},6349,3000,"{SingleShot, CancelShot}",7000,,,2,SSG69,360,8,38,40,Firearm - Rifle,SSG69_1,Mod/KKh3Yhf/Images/SSG69_icon.png,SniperRifle,70,,1,"{989586998051, SSG 69}",KKh3Yhf,,Rifles,,,,30,17,,"{292241864225, SSG 69s}",5,true,"{759726225785, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Long Range
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> High Damage
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Great Scope}","{305014905264, <style PerkststsBold ><scale 850>The SSG 69 is a bolt-action sniper rifle that serves as the standard sniper rifle for the Austrian Army.<newline><newline>Designed as a sniper system to replace the SSG 98k sniper rifle (modified and accurized surplus Karabiner 98k rifles) and adopted in 1969 (hence the designation), it was ahead of its time with the use of synthetics like the stock, trigger guard, and magazines and cold hammer-forged barrels for durability.<newline><newline>Aside from being the Austrian Army's standard issue sniper rifle, it is also used by several law enforcement organizations. For its era and weight, it is extremely accurate and several international competitions have been won using an SSG-69 with accuracy being sub 0.15 mrad<newline><newline>The choice for a synthetic stock was remarkable, as other sniper rifles at the time were still using wood stocks.<newline><newline><style MMOptionEntry>Made in Austria<image Mod/HXzCpFa/Icons/Flags/Austria.png 1600>}",2,2,,,,,,,,,PSG1,Sniper,,,,,,,,,,,,,,,,,,,,,,,,3,,,,Both,,,,,,,,,,,
,762NATO,TwoHanded,5,35,"{Compensator, SteyrS_Muzzle_def_1, ToG_VFX_Muzzle}","{DefaultComponent = SteyrS_Barrel_def_1, SlotType = Barrel}","{Modifiable = false, SlotType = Bipod, CanBeEmpty = true}","{DefaultComponent = SSG69_Mag_def_1, SlotType = Magazine}","{DefaultComponent = SteyrS_Scope_1, SlotType = Scope}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}",,,,,{},2750,3000,"{SingleShot, CancelShot}",8000,,,2,SteyrScout,420,14,35,25,Firearm - Rifle,SteyrScout_1,Mod/KKh3Yhf/Images/SteyrScout_icon.png,SniperRifle,55,,1,"{530394605552, Scout Tactical Elite}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,26,0,,"{768075833078, Scout Tactical Elites}",3,true,"{910358384930, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Decreased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Very noisy
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Rifle with Burst firing mode}","{325678813046, <style PerkststsBold ><scale 800>The Scout Tactical is an Austrian bolt-action rifle chambered for 7.62 NATO<newline><newline>It is intended to fill the role of a versatile, lightweight all-around rifle as specified in Jeff Cooper's scout rifle concept. Apart from the barrel and action, the gun is made primarily of polymers and is designed to be accurate to at least 800 m<newline><newline>A variant and effectively the successor of the Scout is the Tactical Elite, a more robustly constructed model with many of the same features of the Scout, but designed primarily for the law enforcement market for an urban tactical role. Differences to the standard Scout include an extended STANAG type mounting rail, an enlarged bolt knob of the SSG type, an adjustable cheek piece, and a height-adjustable buttpad.<newline><newline>It is fitted with a heavy 570 mm (22 in) barrel, and can produce high muzzle velocities due to a ""fast"" internal profile. The additional features of the Elite give it a weight of over 4.2 kg (9.3 lb), which makes it fall outside the definition of a scout rifle.<newline><newline><style MMOptionEntry>Made in Austria<image Mod/HXzCpFa/Icons/Flags/Austria.png 1600>}",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Both,,,,,,,,,,,
,762WP,TwoHanded,10,29,"{Papovka2_Mag_def_1, Papovka2_Mag_ext_1, Papovka_Mag_def_1, Papovka_Mag_ext_1, Type56A_Mag_def_1, Type56B_Mag_def_1, Type56C_Mag_def_1, Type56D_Mag_def_1}","{DefaultComponent = Type56A_Bay_fld_1, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Mountfront}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = Type56A_Bolt_1, SlotType = General}","{CanBeEmpty = true, SlotType = Rail_Mount}","{Modifiable = false, SlotType = Mount}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}",{SlotType = ToC_Aftermarket_Silencers},"{DefaultComponent = Type56A_Barrel_def_1, SlotType = Barrel}",{},1049,3000,"{SingleShot, CancelShot}",8000,,30,2,Type56,360,14,32,50,Firearm - Rifle,Type56A_1,Mod/KKh3Yhf/Images/Type56a_icon.png,SniperRifle,70,,1,"{148708047637, Type 56}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,30,0,,"{343661339034, Type 56s}",3,true,"{119800247592, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Easy to Repair
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Rifle with Bayonet}","{886980924340, <style PerkststsBold ><scale 820>The Type 56 is a cold-war era Chinese SKS derivate, chambered in 7.62x39R.<newline><newline>Factory workers skillfully produced the SKS with the help of their Soviet advisors, and the Chinese military adopted the SKS as the Type 56 in 1956. Chinese factories made changes over the lifetime of the SKS's production to simplify manufacturing and increase efficiency. One notable shift in production was the introduction of a stamped trigger guard.<newline><newline> China continued to produce the Type 56 for many years even after adopting an AK47 variant for its own front line military use. As crucial as the Type 56 was for the Chinese military, the Type 56 became even more vital for export. Just as the Soviet Union gave and sold military equipment to sympathetic nations and groups, China did the same sending Type 56s around the world, from Vietnam to Africa and all points in between.<newline><newline><style MMOptionEntry>Made in China <image Mod/HXzCpFa/Icons/Flags/China.png 1600>}",,,,,,"{DefaultComponent = Type56A_stock_def_1, SlotType = Stock}","{DefaultComponent = Type56A_Mag_def_1, SlotType = Magazine}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Both,,,,,,,,,,,
,762WP,TwoHanded,10,29,"{Papovka2_Mag_def_1, Papovka2_Mag_ext_1, Papovka_Mag_def_1, Papovka_Mag_ext_1, Type56A_Mag_def_1, Type56B_Mag_def_1, Type56C_Mag_def_1, Type56D_Mag_def_1}","{DefaultComponent = Type56B_Bay_fld_1, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Mountfront}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = Type56B_Bolt_1, SlotType = General}","{CanBeEmpty = true, SlotType = Rail_Mount}","{Modifiable = false, SlotType = Mount}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = Type56B_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = Type56B_stock_def_1, SlotType = Stock}",{},1049,3000,"{SingleShot, CancelShot}",8000,,30,2,Type56b,360,14,32,50,Firearm - Rifle,Type56B_1,Mod/KKh3Yhf/Images/Type56b_icon.png,SniperRifle,70,,1,"{282622117346, Type 56}",KKh3Yhf,,,Marksmanship,,Shoulder,30,0,,"{668392636800, Type 56s}",3,true,"{618091850173, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Easy to Repair
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Rifle with Bayonet}","{973013213041, <style PerkststsBold ><scale 820>The Type 56 is a cold-war era Chinese SKS derivate, chambered in 7.62x39R.<newline><newline>Factory workers skillfully produced the SKS with the help of their Soviet advisors, and the Chinese military adopted the SKS as the Type 56 in 1956. Chinese factories made changes over the lifetime of the SKS's production to simplify manufacturing and increase efficiency. One notable shift in production was the introduction of a stamped trigger guard.<newline><newline> China continued to produce the Type 56 for many years even after adopting an AK47 variant for its own front line military use. As crucial as the Type 56 was for the Chinese military, the Type 56 became even more vital for export. Just as the Soviet Union gave and sold military equipment to sympathetic nations and groups, China did the same sending Type 56s around the world, from Vietnam to Africa and all points in between.<newline><newline><style MMOptionEntry>Made in China <image Mod/HXzCpFa/Icons/Flags/China.png 1600>}",,,,,,"{DefaultComponent = Type56B_Mag_def_1, SlotType = Magazine}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Both,,,,,,,,,,,
,762WP,TwoHanded,10,29,"{Papovka2_Mag_def_1, Papovka2_Mag_ext_1, Papovka_Mag_def_1, Papovka_Mag_ext_1, Type56A_Mag_def_1, Type56B_Mag_def_1, Type56C_Mag_def_1, Type56D_Mag_def_1}","{DefaultComponent = Type56C_Bay_fld_1, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Mountfront}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = Type56C_Bolt_1, SlotType = General}","{CanBeEmpty = true, SlotType = Rail_Mount}","{Modifiable = false, SlotType = Mount}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = Type56C_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = Type56C_stock_def_1, SlotType = Stock}",{},1049,3000,"{SingleShot, CancelShot}",8000,,30,2,Type56c,360,14,32,,Firearm - Rifle,Type56C_1,Mod/KKh3Yhf/Images/Type56c_icon.png,SniperRifle,70,,1,"{470646706609, Type 56}",KKh3Yhf,,,Marksmanship,,Shoulder,30,0,,"{446613671193, Type 56s}",3,,"{442158385896, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Easy to Repair
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Rifle with Bayonet}","{324182415934, <style PerkststsBold ><scale 820>The Type 56 is a cold-war era Chinese SKS derivate, chambered in 7.62x39R.<newline><newline>Factory workers skillfully produced the SKS with the help of their Soviet advisors, and the Chinese military adopted the SKS as the Type 56 in 1956. Chinese factories made changes over the lifetime of the SKS's production to simplify manufacturing and increase efficiency. One notable shift in production was the introduction of a stamped trigger guard.<newline><newline> China continued to produce the Type 56 for many years even after adopting an AK47 variant for its own front line military use. As crucial as the Type 56 was for the Chinese military, the Type 56 became even more vital for export. Just as the Soviet Union gave and sold military equipment to sympathetic nations and groups, China did the same sending Type 56s around the world, from Vietnam to Africa and all points in between.<newline><newline><style MMOptionEntry>Made in China <image Mod/HXzCpFa/Icons/Flags/China.png 1600>}",,,,,,"{DefaultComponent = Type56C_Mag_def_1, SlotType = Magazine}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Both,,,,,,,,,,,
,762WP,TwoHanded,10,29,"{Papovka2_Mag_def_1, Papovka2_Mag_ext_1, Papovka_Mag_def_1, Papovka_Mag_ext_1, Type56A_Mag_def_1, Type56B_Mag_def_1, Type56C_Mag_def_1, Type56D_Mag_def_1}","{DefaultComponent = Type56D_Bay_fld_1, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Mountfront}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = Type56D_Bolt_1, SlotType = General}","{CanBeEmpty = true, SlotType = Rail_Mount}","{Modifiable = false, SlotType = Mount}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = Type56D_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = Type56D_stock_def_1, SlotType = Stock}",{},1049,3000,"{SingleShot, CancelShot}",8000,,30,2,Type56d,360,14,32,,Firearm - Rifle,Type56D_1,Mod/KKh3Yhf/Images/Type56d_icon.png,SniperRifle,70,,1,"{179358673937, Type 56}",KKh3Yhf,,,Marksmanship,,Shoulder,30,0,,"{446276190402, Type 56s}",3,,"{357849073553, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Easy to Repair
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Rifle with Bayonet}","{885331142771, <style PerkststsBold ><scale 820>The Type 56 is a cold-war era Chinese SKS derivate, chambered in 7.62x39R.<newline><newline>Factory workers skillfully produced the SKS with the help of their Soviet advisors, and the Chinese military adopted the SKS as the Type 56 in 1956. Chinese factories made changes over the lifetime of the SKS's production to simplify manufacturing and increase efficiency. One notable shift in production was the introduction of a stamped trigger guard.<newline><newline> China continued to produce the Type 56 for many years even after adopting an AK47 variant for its own front line military use. As crucial as the Type 56 was for the Chinese military, the Type 56 became even more vital for export. Just as the Soviet Union gave and sold military equipment to sympathetic nations and groups, China did the same sending Type 56s around the world, from Vietnam to Africa and all points in between.<newline><newline><style MMOptionEntry>Made in China <image Mod/HXzCpFa/Icons/Flags/China.png 1600>}",,,,,,"{DefaultComponent = Type56D_Mag_def_1, SlotType = Magazine}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Both,,,,,,,,,,,
,762WP,TwoHanded,20,35,{ToG_VFX_Muzzle},"{DefaultComponent = VSK94_Stock_hvy_1, SlotType = Stock}","{CanBeEmpty = true, SlotType = Bipod}","{Modifiable = false, SlotType = Magazine, DefaultComponent = VSK94_Mag_def_1}","{DefaultComponent = LROptics_DragunovDefault, SlotType = Scope}","{Modifiable = false, SlotType = Barrel, DefaultComponent = VSK94_barrel_def_1}","{Modifiable = false, SlotType = Muzzle, CanBeEmpty = true}",,,,{},3749,3000,"{SingleShot, BurstFire, CancelShot}",8000,,,2,VSK94,360,14,37,40,Firearm - Rifle,VSK94_1,Mod/KKh3Yhf/Images/VSK94_icon.png,SniperRifle,50,,1,"{724455698335, VSK94}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,5,0,,"{591065646748, VSK94s}",3,true,"{894688984854, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Silent Attacks
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Rifle with Burst firing mode}","{543363970224, <style PerkststsBold ><scale 900>The VSK-94 is a 9x39mm suppressed designated marksman rifle designed in 1995 in the KBP Instrument Design Bureau<newline><newline>The VSK-94 retains the gas-driven operating principle of the 9A-91 with a rotating bolt and hammer fire mechanism. The rifle features a stamped steel receiver, skeletonized polymer stock integrated with the pistol grip and a synthetic forearm. The VSK-94 is equipped with a 4x PSO-1 optical sight (adapted for subsonic rounds shooting) and standard flip iron sights from the 9A-91.<newline><newline>Since the 9x39mm bullet weighs about twice as much as that of the 9×19mm Parabellum, its muzzle energy is about twice as high as that of a subsonic 9×19mm Parabellum bullet fired from an HK MP5SD<newline><newline><style MMOptionEntry>Made in Russia <image UI/Icons/Flags/f_russia.dds 1600>}",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Both,,,,,,,,,,,
,762WP,,10,32,"{VSS_Barrel_def_1, VSS_Barrel_ext_1}","{DefaultComponent = VSS_Mag_def_1, SlotType = Magazine}","{DefaultComponent = VSS_Ironsight_1, SlotType = Scope}","{CanBeEmpty = true, SlotType = Bipod}","{Modifiable = false, SlotType = Muzzle, CanBeEmpty = true}","{Modifiable = false, SlotType = Stock, DefaultComponent = VSS_Stock_def_1}","{DefaultComponent = VSS_Barrel_def_1, SlotType = Barrel}",,,,{},3999,,"{SingleShot, CancelShot, MGBurstFire}",7000,,90,2,VSS_1,,13,26,50,Firearm - Rifle,VSS_1,Mod/KKh3Yhf/Images/VSS_icon.png,BarretM82,89,,,"{212349536289, VSS Vintorez}",KKh3Yhf,,,,,,3,,,"{124702543358, VSS Vintorez}",,,"{661113570780, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> High damage
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Silent Attacks}","{865668299378, <style PerkststsBold ><scale 850>The VSS Vintorez is a Soviet-designed assault rifle featuring an integral suppressor based on the prototype RG-036 completed in 1981<newline><newline>The VSS Vintorez is integrally suppressed and chambered for the 9×39mm subsonic cartridge.<newline><newline>The rifle also has an ""AK-type"" Warsaw Pact rail for various optical sights, namely the PSO-1-1, PSO-1M2-1, and 1-PN-51 calibrated for use with the 9x39mm cartridge.<newline><newline>The Vintorez (beginning in 1983) were developed to replace modified general-purpose firearms, such as the AKS-74UB. Production began after its adoption by the Armed Forces of the Soviet Union in 1987.<newline><newline><style ConversationChoiceNormalRollover ><scale  900>Designed by Pyotr Serdyukov and Vladimir Krasnikov<newline><image Mod/KKh3Yhf/Images/designers/Pyotr-Serdyukov.png 1200><newline><newline><style MMOptionEntry>Made in Russia <image UI/Icons/Flags/f_russia.dds 1600>}",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,true,,,,
,762NATO,,,55,"{Compensator, Suppressor}","{DefaultComponent = WA2000_Mag_Def_1, SlotType = Magazine}","{DefaultComponent = WA2000_NoScope_1, SlotType = Scope}","{DefaultComponent = WA2000_Bipod_Fold_1, SlotType = Bipod}","{CanBeEmpty = true, SlotType = Muzzle}",,,,,,{},74999,,,9000,,90,,WA2000_3,,,,20,Firearm - Rifle,WA2000_1,Mod/KKh3Yhf/Images/WA2000_icon.png,BarretM82,85,,,"{640026374533, WA2000}",KKh3Yhf,,,,,,,,,"{236324027255, WA2000s}",,,"{305556888946, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Very high damage
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> High attack costs
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Very noisy
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Cumbersome (no Free Move)}","{930813445552, <style PerkststsBold ><scale 900>The WA 2000 is a semi-automatic bullpup sniper rifle produced from 1982 until 1988.<newline><newline>Production of the rifle was limited and it was shortly stopped because it was too expensive to achieve widespread sales and not robust enough for military use as a sniper rifle.<newline><newline>Only 176 were built due to its high cost, making it one of the rarest and most sought production firearms ever made.<newline><newline>The WA 2000 was designed in the late 1970s and early 1980s, in response to the 1972 Summer Olympics Munich massacre.<newline><newline>The final retail cost for a base rifle in the 1980s was in the range of $9,000 to $12,500, and the rifle's current value ranges from $40,000 for the first generation to $75,000 for the second generation.<newline><newline><style MMOptionEntry>Made in Germany <image UI/Icons/Flags/f_germany.dds 1600>}",1,,,,,,,,,,,,**Ingame Item WA2000 ***,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Winchester 1894,44CAL,TwoHanded,9,43,"{ImprovedIronsight, LROptics, LROpticsAdvanced, ReflexSight, ReflexSightAdvanced, ScopeCOG, ScopeCOGQuick, ThermalScope}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{CanBeEmpty = true, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Scope}",,,,,,,{},1750,3000,"{SingleShot, CancelShot}",7000,tier 1,,,Weapon_Winchester,360,8,24,,Firearm - Rifle,Winchester1894,UI/Icons/Weapons/Winchester,SniperRifle,95,Winchester 1894s,1,,,,Rifles,Marksmanship,,Shoulder,,20,,,5,true,,,,,"<bullet_point> High Crit chance
<bullet_point> Low attack costs
<bullet_point> Shorter range","One of the guns that ""won the West"". The magazine tube holds more ammo than your standard bolt action rifle. How this one got in this part of the world is anyone's guess.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,,,,,,,true,,,,
AK-SU,762WP,TwoHanded,30,20,"{Compensator, MuzzleBooster, Suppressor, ImprovisedSuppressor}","{Modifiable = false, SlotType = Barrel, DefaultComponent = BarrelNormal}","{DefaultComponent = AKSU_Hanguard_Basic, SlotType = Handguard}","{DefaultComponent = MagNormal, SlotType = Magazine}","{CanBeEmpty = true, SlotType = Side}","{CanBeEmpty = true, SlotType = Scope}","{DefaultComponent = MuzzleBooster, SlotType = Muzzle}",,,,{},4250,3000,"{BurstFire, AutoFire, SingleShot, RunAndGun, CancelShot}",5000,tier 4,50,2,Weapon_AKS74U,1440,10,,,Firearm - SMG,AKSU,UI/Icons/Weapons/AKSU,SubmachineGun,80,AK-SUs,1,,,,SubmachineGuns,Marksmanship,,Shoulder,15,20,1,,,true,,,,2,<bullet_point> High damage,"Short versions of the AK-74 intended for Spec Ops and vehicle crew personal defense. It needed a custom gas block and muzzle booster to work properly. Americans call it Krinkov but Russians have a more intimate nickname - Ksyukha or sometimes Suchka. And yes, there is a thigh holster for it. ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9mm,TwoHanded,30,18,"{LROptics, ReflexSight, ReflexSightAdvanced, ScopeCOG, ScopeCOGQuick, ThermalScope, FAMAE_ironsight_1}","{DefaultComponent = FAMAE_barrel_def_1, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = FAMAE_mag1_1, SlotType = Magazine}","{DefaultComponent = FAMAE_stock_unfld_1, SlotType = Stock}","{DefaultComponent = FAMAE_ironsight_1, SlotType = Scope}",,,,,{},3289,3000,"{BurstFire, AutoFire, SingleShot, RunAndGun, CancelShot}",5000,,,,FAMAE,1440,8,,40,Firearm - SMG,FAMAESAF_1,Mod/KKh3Yhf/Images/FAMAESAF_icon.png,SubmachineGun,90,,1,"{935150466447, SAF}",KKh3Yhf,,SubmachineGuns,Marksmanship,,Shoulder,10,20,1,"{952646606139, SAFs}",5,true,"{905986076807, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Less noisy}","{883450236939, The SAF is a blowback-operated select-fire submachine gun, firing from a closed bolt. It is based on the Swiss SG 540 assault rifle which was produced under license in Chile in the 1980s.<newline><newline>The magazine is fitted with protruding lugs on one side and corresponding slots on the other, allowing two or three magazines to be clipped together for a quicker magazine change.<newline><newline>It is used mainly by the Chilean armed forces and police as well as the Portuguese Republican National Guard<newline><newline><style MMOptionEntry>Made in Chile <image Mod/HXzCpFa/Icons/Flags/Chile.png 1600>}",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commando,556,TwoHanded,30,17,"{Compensator, MuzzleBooster, Suppressor, ImprovisedSuppressor}","{DefaultComponent = Handguard_Commando, SlotType = Under}","{DefaultComponent = MagNormal, SlotType = Magazine}","{DefaultComponent = StockNormal, SlotType = Stock}","{CanBeEmpty = true, SlotType = Side}","{CanBeEmpty = true, SlotType = Scope}","{CanBeEmpty = true, SlotType = Muzzle, DefaultComponent = Compensator}",,,,{},8700,3000,"{BurstFire, AutoFire, SingleShot, RunAndGun, CancelShot}",5000,tier 5,,2,Weapon_CAR15,1440,10,,40,Firearm - SMG,M4Commando,UI/Icons/Weapons/Commando,SubmachineGun,80,Commandos,1,,,,SubmachineGuns,Marksmanship,,Shoulder,15,30,1,,4,true,,,,3,"<bullet_point> High Crit chance
<bullet_point> Increased bonus from Aiming",How would you make a short barrel M16 work? Answer - lower muzzle velocity and huge muzzle flash.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
